domain_id,subdomain_id,variable_id,variable_code,variable_name
EBA_String,EBA_String,EBA_FIELD_ei616,ei616,Type of instrument
EBA_String,EBA_String,EBA_FIELD_ei617,ei617,Type of coupon
EBA_String,EBA_String,EBA_FIELD_ei619,ei619,Type of placement
EBA_String,EBA_String,EBA_FIELD_ei620,ei620,Type of master agreement
EBA_String,EBA_String,EBA_FIELD_ei625,ei625,Member State where resolution authority to which the report is provided is located
EBA_String,EBA_String,EBA_FIELD_ei626,ei626,Status of entity in resolution plan
EBA_String,EBA_String,EBA_FIELD_ei634,ei634,Location of critical function
EBA_String,EBA_String,EBA_FIELD_ei635,ei635,Critical function ID
EBA_String,EBA_String,EBA_FIELD_ei654,ei654,Scope of issuance
EBA_String,EBA_String,EBA_FIELD_ei664,ei664,CQS
EBA_String,EBA_String,EBA_FIELD_ei671,ei671,Originator's call option included in transaction
EBA_String,EBA_String,EBA_FIELD_ei681,ei681,Parent or subsidiary
EBA_String,EBA_String,EBA_FIELD_ei706,ei706,Type of identifier
EBA_String,EBA_String,EBA_FIELD_ei707,ei707,Relationship of lending entity with issuing entity
EBA_String,EBA_String,EBA_FIELD_ei709,ei709,Type of financial liability
EBA_String,EBA_String,EBA_FIELD_ei710,ei710,Type of resolution stay agreement.Entity
EBA_String,EBA_String,EBA_FIELD_ei711,ei711,Type of resolution stay agreement.Counterparty
EBA_String,EBA_String,EBA_FIELD_ei712,ei712,Type of non-financial liability
EBA_String,EBA_String,EBA_FIELD_ei715,ei715,Importance in terms of size (based on monetary amounts)
EBA_String,EBA_String,EBA_FIELD_ei716,ei716,Importance in terms of size (based on numbers)
EBA_String,EBA_String,EBA_FIELD_ei717,ei717,Importance in terms of cross-border activity
EBA_String,EBA_String,EBA_FIELD_ei718,ei718,Importance in terms of market share
EBA_String,EBA_String,EBA_FIELD_ei719,ei719,Ease of substitution in terms of market concentration
EBA_String,EBA_String,EBA_FIELD_ei720,ei720,Ease of substitution in terms of time for substitution
EBA_String,EBA_String,EBA_FIELD_ei721,ei721,Ease of substitution in terms of legal barriers to entry or expansion
EBA_String,EBA_String,EBA_FIELD_ei722,ei722,Ease of substitution in terms of operational requirements to entry or expansion
EBA_String,EBA_String,EBA_FIELD_ei736,ei736,FMI name. In predefined list
EBA_String,EBA_String,EBA_FIELD_ei749,ei749,Type of issuance
EBA_String,EBA_String,EBA_FIELD_ei750,ei750,Type of SRT (significant risk transfer)
EBA_String,EBA_String,EBA_FIELD_ei756,ei756,Article 7 or 10 Waiver granted
EBA_String,EBA_String,EBA_FIELD_ei759,ei759,Type of report
EBA_String,EBA_String,EBA_FIELD_ei766,ei766,Reference period for SVaR calculation (code list)
EBA_String,EBA_String,EBA_FIELD_ei786,ei786,Second currency in pair code
EBA_String,EBA_String,EBA_FIELD_ei794,ei794,Method for calculating exposure values at consolidated level
EBA_String,EBA_String,EBA_FIELD_ei814,ei814,Type of counterparty for CCR
EBA_String,EBA_String,EBA_FIELD_ei821,ei821,Type of entity code (Operational loss)
EBA_String,EBA_String,EBA_FIELD_ei822,ei822,Type of entity code (Concentration funding)
EBA_String,EBA_String,EBA_FIELD_ei834,ei834,Country the law of which governs the insolvency ranking
EBA_String,EBA_String,EBA_FIELD_ei839,ei839,BRRD waiver granted
EBA_String,EBA_String,EBA_FIELD_ei852,ei852,Notification type
EBA_String,EBA_String,EBA_FIELD_ei86,ei86,Country of origin of the ultimate underlying of the transaction
EBA_String,EBA_String,EBA_FIELD_ei860,ei860,Is LEI Code/National Code of entity of notification
EBA_String,EBA_String,EBA_FIELD_ei866,ei866,Type of liability
EBA_String,EBA_String,EBA_FIELD_ei867,ei867,Conditions of impracticability
EBA_String,EBA_String,EBA_FIELD_ei873,ei873,Is LEI Code/National Code of entity of counterparty of impracticability
EBA_String,EBA_String,EBA_FIELD_ei877,ei877,Type of MREL decision
EBA_String,EBA_String,EBA_FIELD_ei878,ei878,Type of resolution strategy
EBA_String,EBA_String,EBA_FIELD_ei879,ei879,Type of resolution tool
EBA_String,EBA_String,EBA_FIELD_ei883,ei883,Institution type for resolution
EBA_String,EBA_String,EBA_FIELD_ei906,ei906,Type of IF Counterparty
EBA_String,EBA_String,EBA_FIELD_ei912,ei912,Reporting currency
EBA_String,EBA_String,EBA_FIELD_ei914,ei914,Valuation model (type)
EBA_String,EBA_String,EBA_FIELD_ei915,ei915,Sensitivity to risk factors (definition)
EBA_String,EBA_String,EBA_FIELD_ei917,ei917,Type of excess spread
EBA_String,EBA_String,EBA_FIELD_ei918,ei918,Type of amortisation system
EBA_String,EBA_String,EBA_FIELD_ei919,ei919,Type of collateralisation of the credit protection agreement
EBA_String,EBA_String,EBA_FIELD_ei924,ei924,Type of code of ultimate parent (IF)
EBA_String,EBA_String,EBA_FIELD_ei932,ei932,Currency in which the transaction / contract is denominated (new)
EBA_String,EBA_String,EBA_FIELD_ei965,ei965,Article to file for 2 IPUs requests
EBA_String,EBA_String,EBA_FIELD_ei966,ei966,Competent authority
EBA_String,EBA_String,EBA_FIELD_ei971,ei971,IPU status
EBA_String,EBA_String,EBA_FIELD_ei976,ei976,Type of entity (IPU)
EBA_String,EBA_String,EBA_FIELD_ei978,ei978,"Credit Quality Step (CQS) (Credit spread risk (CSR), non-securitisations)"
EBA_String,EBA_String,EBA_FIELD_ei996,ei996,Approach used for the purpose of the SOT (NII/EVE)
EBA_String,EBA_String,EBA_FIELD_ei997,ei997,Basis Risk (EVE)
EBA_String,EBA_String,EBA_FIELD_ei998,ei998,Basis Risk (NII)
EBA_String,EBA_String,EBA_FIELD_si1036,si1036,Relevant drivers for NMD balances
EBA_String,EBA_String,EBA_FIELD_si1113,si1113,Comments required.Other types of risk
EBA_String,EBA_String,EBA_FIELD_si1114,si1114,Comments required.Other types of instruments
EBA_String,EBA_String,EBA_FIELD_si1131,si1131,Competent authority
EBA_String,EBA_String,EBA_FIELD_si1213,si1213,Comments required. Description of ACTP index buckets
EBA_String,EBA_String,EBA_FIELD_si1214,si1214,Comments required. Stress period
EBA_String,EBA_String,EBA_FIELD_si1304,si1304,Additional information
EBA_String,EBA_String,EBA_FIELD_si1321,si1321,Comments required.Trading desk activity
EBA_String,EBA_String,EBA_FIELD_si1328,si1328,Comments required.Economic profits and losses of the FRTB portfolio
EBA_String,EBA_String,EBA_FIELD_si1421,si1421,Additional information
EBA_String,EBA_String,EBA_FIELD_si1422,si1422,Contractual arrangement reference number
EBA_String,EBA_String,EBA_FIELD_si1454,si1454,Identification code
EBA_String,EBA_String,EBA_FIELD_si1455,si1455,Type of code
EBA_String,EBA_String,EBA_FIELD_si1456,si1456,Identification code of the subcontractor
EBA_String,EBA_String,EBA_FIELD_si1457,si1457,Type of code used to identify the subcontractor
EBA_String,EBA_String,EBA_FIELD_si1458,si1458,ID code for investor/lender/buyer/provider/insured party/cedent
EBA_String,EBA_String,EBA_FIELD_si1459,si1459,ID code for issuer/borrower/seller/beneficiary/insurer/reinsurer
EBA_String,EBA_String,EBA_FIELD_si1460,si1460,ID code for instrument
EBA_String,EBA_String,EBA_FIELD_si1461,si1461,ID code of the asset/liability underlying the derivative
EBA_String,EBA_String,EBA_FIELD_si1462,si1462,ID code for revenue side within group
EBA_String,EBA_String,EBA_FIELD_si1463,si1463,ID code for expense side within group
EBA_String,EBA_String,EBA_FIELD_si1464,si1464,ID code for the entity of the financial conglomerate related to the exposure
EBA_String,EBA_String,EBA_FIELD_si148,si148,Internal code of the securitisation
EBA_String,EBA_String,EBA_FIELD_si1480,si1480,Code of issuing entity (AIMA DRC)
EBA_String,EBA_String,EBA_FIELD_si1496,si1496,Comments required.Economic profits and losses of the FRTB portfolio by type of risk
EBA_String,EBA_String,EBA_FIELD_si1557,si1557,Internal definitions
EBA_String,EBA_String,EBA_FIELD_si167,si167,Name of counterparty
EBA_String,EBA_String,EBA_FIELD_si168,si168,Name of entity
EBA_String,EBA_String,EBA_FIELD_si169,si169,Name of Holding entity
EBA_String,EBA_String,EBA_FIELD_si1703,si1703,Entity of the financial conglomerate having the exposure
EBA_String,EBA_String,EBA_FIELD_si1704,si1704,Name of the group (in case of group of counterparties)
EBA_String,EBA_String,EBA_FIELD_si1705,si1705,Name of the external counterparty of the financial conglomerate
EBA_String,EBA_String,EBA_FIELD_si1706,si1706,Name of entity providing the revenue (expense side)
EBA_String,EBA_String,EBA_FIELD_si1707,si1707,Name of entity receiving the revenue
EBA_String,EBA_String,EBA_FIELD_si1708,si1708,Counterparty name for which credit protection is purchased
EBA_String,EBA_String,EBA_FIELD_si1709,si1709,Name of the issuer/borrower/seller/beneficiary/insurer/reinsurer
EBA_String,EBA_String,EBA_FIELD_si1710,si1710,Name of the investor/lender/buyer/provider/insured party/cedent
EBA_String,EBA_String,EBA_FIELD_si1711,si1711,Name of operational/business functions of an entity
EBA_String,EBA_String,EBA_FIELD_si1715,si1715,Trading desk name
EBA_String,EBA_String,EBA_FIELD_si1717,si1717,Comments on intragroup transaction
EBA_String,EBA_String,EBA_FIELD_si1718,si1718,Systematic risk factor type 2 and attribute(s)
EBA_String,EBA_String,EBA_FIELD_si1719,si1719,Systematic risk factor type 1 and attribute(s)
EBA_String,EBA_String,EBA_FIELD_si1720,si1720,Name of issuing entity (AIMA DRC)
EBA_String,EBA_String,EBA_FIELD_si1721,si1721,Rating of counterparty
EBA_String,EBA_String,EBA_FIELD_si1722,si1722,Description of other instruments
EBA_String,EBA_String,EBA_FIELD_si1724,si1724,Trigger event description
EBA_String,EBA_String,EBA_FIELD_si1725,si1725,Identification of single economic operation
EBA_String,EBA_String,EBA_FIELD_si1726,si1726,Identification of indirect transactions
EBA_String,EBA_String,EBA_FIELD_si196,si196,Prudential consolidation
EBA_String,EBA_String,EBA_FIELD_si217,si217,Scope of data (levels of consolidation code)
EBA_String,EBA_String,EBA_FIELD_si283,si283,Code of the group to which the connected client belongs
EBA_String,EBA_String,EBA_FIELD_si288,si288,LEI code
EBA_String,EBA_String,EBA_FIELD_si289,si289,Entity code
EBA_String,EBA_String,EBA_FIELD_si293,si293,Credit rating
EBA_String,EBA_String,EBA_FIELD_si294,si294,Name of credit rating agency
EBA_String,EBA_String,EBA_FIELD_si299,si299,Holding company LEI code
EBA_String,EBA_String,EBA_FIELD_si3,si3,Accounting consolidation
EBA_String,EBA_String,EBA_FIELD_si300,si300,Holding company code
EBA_String,EBA_String,EBA_FIELD_si318,si318,Comments required.Interest income and fees
EBA_String,EBA_String,EBA_FIELD_si329,si329,Identifier of the securitisation
EBA_String,EBA_String,EBA_FIELD_si333,si333,Comments required
EBA_String,EBA_String,EBA_FIELD_si374,si374,Name of the model
EBA_String,EBA_String,EBA_FIELD_si375,si375,IRBA Risk parameter
EBA_String,EBA_String,EBA_FIELD_si394,si394,Comments required. Data Weighting
EBA_String,EBA_String,EBA_FIELD_si395,si395,Comments required. Length of observation period
EBA_String,EBA_String,EBA_FIELD_si396,si396,Comments required. Liquidity Horizon
EBA_String,EBA_String,EBA_FIELD_si397,si397,Comments required. Methodology
EBA_String,EBA_String,EBA_FIELD_si398,si398,Comments required. SVaR Multiplication factor. Regulatory add-on
EBA_String,EBA_String,EBA_FIELD_si399,si399,Comments required. VaR Multiplication factor. Backtesting add-on
EBA_String,EBA_String,EBA_FIELD_si400,si400,Comments required. VaR Multiplication factor. Regulatory add-on
EBA_String,EBA_String,EBA_FIELD_si404,si404,Comments required. Number of modelling factors
EBA_String,EBA_String,EBA_FIELD_si405,si405,Comments required. Source of LGDs
EBA_String,EBA_String,EBA_FIELD_si409,si409,Internal model identification
EBA_String,EBA_String,EBA_FIELD_si412,si412,Portfolio identification
EBA_String,EBA_String,EBA_FIELD_si451,si451,Comments required.Prudential information
EBA_String,EBA_String,EBA_FIELD_si475,si475,Name of Investee
EBA_String,EBA_String,EBA_FIELD_si476,si476,National code of the Investee
EBA_String,EBA_String,EBA_FIELD_si477,si477,National code of the Holding company
EBA_String,EBA_String,EBA_FIELD_si524,si524,Business unit
EBA_String,EBA_String,EBA_FIELD_si547,si547,Product group
EBA_String,EBA_String,EBA_FIELD_si550,si550,Underlying (name)
EBA_String,EBA_String,EBA_FIELD_si552,si552,Concentrated position.Unit
EBA_String,EBA_String,EBA_FIELD_si556,si556,Comments required. Other excluded valuation positions
EBA_String,EBA_String,EBA_FIELD_si557,si557,Comments required. Portfolios under the fall-back approach
EBA_String,EBA_String,EBA_FIELD_si558,si558,Valuation model (name)
EBA_String,EBA_String,EBA_FIELD_si563,si563,Name of institutional protection scheme (IPS)
EBA_String,EBA_String,EBA_FIELD_si564,si564,Comments required. Economic function
EBA_String,EBA_String,EBA_FIELD_si569,si569,Comments required. Core business line
EBA_String,EBA_String,EBA_FIELD_si576,si576,FMI name
EBA_String,EBA_String,EBA_FIELD_si577,si577,Comments required. FMI services
EBA_String,EBA_String,EBA_FIELD_si579,si579,Name of intermediary facilitating access to an FMI
EBA_String,EBA_String,EBA_FIELD_si580,si580,Code of intermediary facilitating access to an FMI
EBA_String,EBA_String,EBA_FIELD_si585,si585,Comments required. Information system
EBA_String,EBA_String,EBA_FIELD_si588,si588,Comments required. Reference period for SVaR calculation
EBA_String,EBA_String,EBA_FIELD_si589,si589,Reference period for SVaR calculation
EBA_String,EBA_String,EBA_FIELD_si593,si593,Core business line name
EBA_String,EBA_String,EBA_FIELD_si599,si599,Contract identifier
EBA_String,EBA_String,EBA_FIELD_si615,si615,Identifier of the security
EBA_String,EBA_String,EBA_FIELD_si632,si632,Name of information system
EBA_String,EBA_String,EBA_FIELD_si730,si730,MFI code
EBA_String,EBA_String,EBA_FIELD_si731,si731,"Type of identifier, other than LEI or MFI code"
EBA_String,EBA_String,EBA_FIELD_si732,si732,Name of region
EBA_String,EBA_String,EBA_FIELD_si737,si737,FMI name. Not in predefined list
EBA_String,EBA_String,EBA_FIELD_si739,si739,Comment required. Services provided to FMI / representative institution
EBA_String,EBA_String,EBA_FIELD_si74,si74,Code of the originator of the securitisation
EBA_String,EBA_String,EBA_FIELD_si741,si741,Communication service provider other than FMI proprietary and SWIFT (name)
EBA_String,EBA_String,EBA_FIELD_si743,si743,Comments required. Name of other service provider enabling access to FMI
EBA_String,EBA_String,EBA_FIELD_si755,si755,Currency in which the transaction / contract is denominated (string)
EBA_String,EBA_String,EBA_FIELD_si757,si757,Comments required. Point of contact(s) at FMI/ intermediary for matters related to resolution of the entity
EBA_String,EBA_String,EBA_FIELD_si760,si760,Comments required. Other services needed for acces to FMI
EBA_String,EBA_String,EBA_FIELD_si767,si767,Comments required. Source of PDs
EBA_String,EBA_String,EBA_FIELD_si768,si768,Comments required. Source of transition matrices
EBA_String,EBA_String,EBA_FIELD_si778,si778,Comments required.Function of staff
EBA_String,EBA_String,EBA_FIELD_si790,si790,National code of Counterparty
EBA_String,EBA_String,EBA_FIELD_si806,si806,External Rating Equivalent
EBA_String,EBA_String,EBA_FIELD_si809,si809,National code of Entity in Solvency Group
EBA_String,EBA_String,EBA_FIELD_si810,si810,Name of Entity in Solvency Group
EBA_String,EBA_String,EBA_FIELD_si819,si819,National Code of Counterparty (Concentration funding)
EBA_String,EBA_String,EBA_FIELD_si820,si820,National Code of Entity (Liquidity perimeter)
EBA_String,EBA_String,EBA_FIELD_si829,si829,Comments required. Description of insolvency rank
EBA_String,EBA_String,EBA_FIELD_si830,si830,Name of issuing entity
EBA_String,EBA_String,EBA_FIELD_si832,si832,Type of instrument (free text)
EBA_String,EBA_String,EBA_FIELD_si833,si833,Contract recognises write down and conversion powers
EBA_String,EBA_String,EBA_FIELD_si840,si840,Reasons for BRRD waiver granted
EBA_String,EBA_String,EBA_FIELD_si850,si850,Notification ID
EBA_String,EBA_String,EBA_FIELD_si855,si855,Contact person
EBA_String,EBA_String,EBA_FIELD_si856,si856,Email
EBA_String,EBA_String,EBA_FIELD_si857,si857,Telephone
EBA_String,EBA_String,EBA_FIELD_si858,si858,Name of entity of notification
EBA_String,EBA_String,EBA_FIELD_si859,si859,Entity of notification code
EBA_String,EBA_String,EBA_FIELD_si865,si865,Contract/instrument description
EBA_String,EBA_String,EBA_FIELD_si868,si868,Category of the impracticability
EBA_String,EBA_String,EBA_FIELD_si869,si869,Reasons for meeting the conditions of impracticability
EBA_String,EBA_String,EBA_FIELD_si871,si871,Counterparty of impracticability name
EBA_String,EBA_String,EBA_FIELD_si872,si872,Counterparty of impracticability code
EBA_String,EBA_String,EBA_FIELD_si874,si874,National code of counterparty
EBA_String,EBA_String,EBA_FIELD_si875,si875,Reasons for meeting the category of impracticability
EBA_String,EBA_String,EBA_FIELD_si887,si887,Name of clearing member
EBA_String,EBA_String,EBA_FIELD_si891,si891,Name of institution
EBA_String,EBA_String,EBA_FIELD_si895,si895,Name of client of IF
EBA_String,EBA_String,EBA_FIELD_si902,si902,Name of entity (IF group test)
EBA_String,EBA_String,EBA_FIELD_si916,si916,Comments required.Valuation model and sensitivities definition
EBA_String,EBA_String,EBA_FIELD_si922,si922,Name of relevant undertaking or of the legal entity to which the relevant third country branch belongs
EBA_String,EBA_String,EBA_FIELD_si923,si923,Entity code (Operational loss)
EBA_String,EBA_String,EBA_FIELD_si951,si951,Qualitative information on the nature of the mitigating actions
EBA_String,EBA_String,EBA_FIELD_si953,si953,Type of risk mitigated (Climate change physical risk)
EBA_String,EBA_String,EBA_FIELD_si954,si954,Type of risk mitigated (Climate change transition risk)
EBA_String,EBA_String,EBA_FIELD_si969,si969,Type of activities that the branch is authorised to carry out (CRD)
EBA_String,EBA_String,EBA_FIELD_si970,si970,Type of services and activities that the branch is authorised to carry out (MiFID)
EBA_String,EBA_String,EBA_FIELD_si986,si986,Comments required.SBM own funds requirements by portfolio
EBA_String,EBA_String,EBA_FIELD_si9981,si9981,Comments required.Reclassified instrument
EBA_String,EBA_String,EBA_FIELD_si999,si999,Comments required.Reason for reclassification
EBA_String,EBA_String,EBA_FIELD_ti761,ti761,Link
